20141001070000,109.608,109.619,109.608,109.617,109.622,109.611
20141001070100,109.617,109.624,109.617,109.624,109.627,109.620
20141001070200,109.624,109.625,109.624,109.624,109.628,109.627
20141001070300,109.625,109.627,109.624,109.627,109.630,109.627
20141001070400,109.627,109.627,109.619,109.621,109.630,109.622
20141001070500,109.621,109.630,109.619,109.620,109.644,109.624
20141001070600,109.620,109.631,109.614,109.624,109.645,109.627
20141001070700,109.623,109.635,109.621,109.635,109.648,109.624
20141001070800,109.635,109.651,109.635,109.649,109.654,109.638
20141001070900,109.650,109.650,109.635,109.638,109.653,109.638
20141001071000,109.637,109.641,109.635,109.641,109.644,109.638
20141001071100,109.641,109.652,109.622,109.624,109.672,109.642
20141001071200,109.623,109.638,109.621,109.626,109.651,109.634
20141001071300,109.626,109.649,109.626,109.642,109.666,109.641
20141001071400,109.642,109.653,109.639,109.643,109.667,109.652
20141001071500,109.643,109.653,109.636,109.639,109.667,109.652
20141001071600,109.639,109.639,109.637,109.638,109.663,109.661
20141001071700,109.638,109.653,109.636,109.639,109.664,109.642
20141001071800,109.638,109.646,109.627,109.646,109.659,109.641
20141001071900,109.646,109.646,109.633,109.635,109.659,109.646
20141001072000,109.634,109.643,109.631,109.641,109.659,109.644
20141001072100,109.641,109.645,109.631,109.644,109.660,109.644
20141001072200,109.644,109.645,109.635,109.645,109.659,109.647
20141001072300,109.645,109.646,109.635,109.645,109.660,109.648
20141001072400,109.645,109.648,109.645,109.647,109.651,109.648
20141001072500,109.647,109.648,109.646,109.646,109.651,109.649
20141001072600,109.646,109.646,109.640,109.641,109.649,109.643
20141001072700,109.641,109.641,109.636,109.636,109.644,109.639
20141001072800,109.636,109.636,109.631,109.633,109.639,109.634
20141001072900,109.633,109.634,109.633,109.633,109.637,109.636
20141001073000,109.633,109.637,109.632,109.634,109.640,109.635
20141001073100,109.634,109.644,109.633,109.643,109.647,109.636
20141001073200,109.643,109.643,109.636,109.636,109.646,109.639
20141001073300,109.636,109.637,109.636,109.636,109.640,109.639
20141001073400,109.636,109.641,109.636,109.641,109.644,109.639
20141001073500,109.641,109.642,109.633,109.635,109.645,109.636
20141001073600,109.635,109.641,109.635,109.640,109.644,109.638
20141001073700,109.640,109.642,109.640,109.642,109.645,109.643
20141001073800,109.642,109.642,109.634,109.634,109.645,109.637
20141001073900,109.634,109.634,109.630,109.631,109.637,109.633
20141001074000,109.631,109.631,109.623,109.623,109.634,109.626
20141001074100,109.622,109.623,109.621,109.621,109.626,109.624
20141001074200,109.621,109.622,109.613,109.614,109.625,109.616
20141001074300,109.614,109.614,109.610,109.614,109.617,109.613
20141001074400,109.613,109.624,109.613,109.623,109.627,109.616
20141001074500,109.623,109.624,109.623,109.623,109.627,109.626
20141001074600,109.623,109.624,109.622,109.622,109.627,109.625
20141001074700,109.622,109.623,109.617,109.618,109.626,109.620
20141001074800,109.618,109.622,109.618,109.621,109.625,109.621
20141001074900,109.621,109.622,109.620,109.622,109.625,109.623
20141001075000,109.622,109.622,109.614,109.622,109.625,109.617
20141001075100,109.622,109.622,109.611,109.611,109.625,109.614
