20130301070000,92.552,92.621,92.552,92.588
20130301070100,92.588,92.588,92.587,92.587
20130301070200,92.590,92.608,92.587,92.588
20130301070300,92.600,92.627,92.600,92.606
20130301070400,92.607,92.607,92.587,92.601
20130301070500,92.601,92.616,92.598,92.609
20130301070600,92.609,92.632,92.596,92.614
20130301070700,92.614,92.640,92.588,92.599
20130301070800,92.599,92.611,92.596,92.611
20130301070900,92.611,92.643,92.611,92.638
20130301071000,92.637,92.653,92.637,92.638
20130301071100,92.638,92.647,92.635,92.645
20130301071200,92.645,92.656,92.636,92.645
20130301071300,92.645,92.652,92.631,92.651
20130301071400,92.651,92.654,92.634,92.644
20130301071500,92.630,92.660,92.630,92.649
20130301071600,92.649,92.658,92.648,92.657
20130301071700,92.637,92.652,92.626,92.639
20130301071800,92.639,92.655,92.639,92.641
20130301071900,92.641,92.655,92.640,92.643
20130301072000,92.643,92.646,92.637,92.638
20130301072100,92.638,92.638,92.617,92.623
20130301072200,92.624,92.639,92.610,92.632
20130301072300,92.632,92.632,92.620,92.627
20130301072400,92.627,92.627,92.617,92.627
20130301072500,92.623,92.652,92.618,92.640
20130301072600,92.640,92.653,92.636,92.637
20130301072700,92.637,92.642,92.629,92.633
20130301072800,92.633,92.633,92.627,92.628
20130301072900,92.628,92.639,92.628,92.635
20130301073000,92.635,92.635,92.621,92.621
20130301073100,92.621,92.621,92.599,92.600
20130301073200,92.600,92.604,92.578,92.581
20130301073300,92.581,92.601,92.580,92.600
20130301073400,92.600,92.628,92.599,92.628
20130301073500,92.627,92.630,92.623,92.623
20130301073600,92.623,92.625,92.621,92.625
20130301073700,92.624,92.625,92.623,92.624
20130301073800,92.624,92.625,92.609,92.610
20130301073900,92.610,92.610,92.606,92.608
20130301074000,92.608,92.616,92.608,92.616
20130301074100,92.615,92.621,92.615,92.618
20130301074200,92.618,92.633,92.614,92.623
20130301074300,92.623,92.623,92.622,92.622
20130301074400,92.622,92.626,92.619,92.619
20130301074500,92.619,92.621,92.614,92.620
20130301074600,92.620,92.620,92.611,92.611
20130301074700,92.611,92.612,92.610,92.612
20130301074800,92.612,92.616,92.611,92.616
20130301074900,92.615,92.616,92.613,92.614
20130301075000,92.614,92.618,92.613,92.618
20130301075100,92.618,92.618,92.612,92.616
